hostname,keypath,type,valuename,username,path,text
ET715MSY,Classes\CLSID\{496241E9-161B-4007-AF56-B4E006F65FA9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{496241E9-161B-4007-AF56-B4E006F65FA9}\InProcServer32\,%SystemRoot%\System32\AppxPackaging.dll
ET715MSY,Wow6432Node\Classes\CLSID\{5B035261-40F9-11D1-AAEC-00805FC1270E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{5B035261-40F9-11D1-AAEC-00805FC1270E}\InProcServer32\,C:\Windows\SysWOW64\NetSetupShim.dll
ET715MSY,Classes\CLSID\{8d80504a-0826-40c5-97e1-ebc68f953792}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8d80504a-0826-40c5-97e1-ebc68f953792}\InProcServer32\,%SystemRoot%\system32\propsys.dll
ET715MSY,Classes\CLSID\{7444C717-39BF-11D1-8CD9-00C04FC29D45}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7444C717-39BF-11D1-8CD9-00C04FC29D45}\InProcServer32\,%SystemRoot%\system32\cryptext.dll
ET715MSY,Classes\CLSID\{114F5598-0B22-40A0-86A1-C83EA495ADBD}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{114F5598-0B22-40A0-86A1-C83EA495ADBD}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{6438570B-0C08-4A25-9504-8012BB4D50CF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6438570B-0C08-4A25-9504-8012BB4D50CF}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{4BE89AC3-603D-36B2-AB9B-9C38866F56D5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4BE89AC3-603D-36B2-AB9B-9C38866F56D5}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{7f8e7858-c362-4c0a-b868-4cdd929da715}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7f8e7858-c362-4c0a-b868-4cdd929da715}\InProcServer32\,%SystemRoot%\system32\authui.dll
ET715MSY,Classes\CLSID\{6BC096E1-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096E1-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iasnap.dll
ET715MSY,Classes\CLSID\{1C97EF1D-74ED-3D21-84A4-8631D959634A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1C97EF1D-74ED-3D21-84A4-8631D959634A}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{A3A1F076-1FA7-3A26-886D-8841CB45382F}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A3A1F076-1FA7-3A26-886D-8841CB45382F}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{DEA8AFA0-CC85-11D0-9CE2-0080C7221EBD}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DEA8AFA0-CC85-11D0-9CE2-0080C7221EBD}\InProcServer32\,C:\Windows\System32\ipsecsnp.dll
ET715MSY,CurrentControlSet\Services\USBHUB3\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\USBHUB3\ImagePath,\SystemRoot\System32\drivers\UsbHub3.sys
ET715MSY,Classes\CLSID\{6CE77FA1-033F-4275-A363-44B04E289AB6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6CE77FA1-033F-4275-A363-44B04E289AB6}\InProcServer32\,C:\Windows\System32\NgcProCsp.dll
ET715MSY,Wow6432Node\Classes\CLSID\{9909aba6-519d-4b42-b57f-cc1408214ddb}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{9909aba6-519d-4b42-b57f-cc1408214ddb}\InProcServer32\,C:\Windows\SysWOW64\shcore.dll
ET715MSY,Classes\CLSID\{22B6E688-B3A5-44FC-B0CE-69F20653CD61}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{22B6E688-B3A5-44FC-B0CE-69F20653CD61}\InProcServer32\,C:\Windows\System32\tsworkspace.dll
ET715MSY,Classes\CLSID\{FD853CE2-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CE2-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,C:\Windows\System32\inetcomm.dll
ET715MSY,Classes\CLSID\{F1390A9A-A3F4-4E5D-9C5F-98F3BD8D935C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F1390A9A-A3F4-4E5D-9C5F-98F3BD8D935C}\InProcServer32\,%SystemRoot%\System32\SyncCenter.dll
ET715MSY,Classes\CLSID\{374EE8E8-DEA6-4DB7-B14A-B43EE3E8948E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{374EE8E8-DEA6-4DB7-B14A-B43EE3E8948E}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ehexthost32.exe\,REG_DWORD,DisableExceptionChainValidation,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ehexthost32.exe\DisableExceptionChainValidation,3
ET715MSY,Classes\CLSID\{3C9DCA8B-4410-3143-B801-559553EB6725}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3C9DCA8B-4410-3143-B801-559553EB6725}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{1AF81E4E-FC45-48ee-B236-A2A663494390}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1AF81E4E-FC45-48ee-B236-A2A663494390}\InProcServer32\,%SystemRoot%\system32\mssvp.dll
ET715MSY,Classes\CLSID\{D46443F6-133B-4938-9C52-23B9EDD62CC3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D46443F6-133B-4938-9C52-23B9EDD62CC3}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Classes\CLSID\{3FA7A1C5-812C-3B56-B957-CB14AF670C09}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3FA7A1C5-812C-3B56-B957-CB14AF670C09}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{EE38A9FC-437F-4D03-A593-BB92AF0D153C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EE38A9FC-437F-4D03-A593-BB92AF0D153C}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,Wow6432Node\Classes\CLSID\{018f2d58-f16d-448a-bd87-225c8c5d5c94}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{018f2d58-f16d-448a-bd87-225c8c5d5c94}\InProcServer32\,C:\Windows\SysWOW64\Windows.UI.Immersive.dll
ET715MSY,Classes\CLSID\{b855b632-7dfb-4826-a172-3600ebd86948}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{b855b632-7dfb-4826-a172-3600ebd86948}\InProcServer32\,C:\Windows\System32\IME\IMEJP\imjpdapi.dll
ET715MSY,Classes\CLSID\{E2E5A310-ECED-444F-81D7-ACCA6AC8A1A8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E2E5A310-ECED-444F-81D7-ACCA6AC8A1A8}\InProcServer32\,C:\Windows\system32\wbem\Win32_TPM.dll
ET715MSY,Classes\CLSID\{176D323D-E591-4535-9A09-26F698E5AC5D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{176D323D-E591-4535-9A09-26F698E5AC5D}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
ET715MSY,CurrentControlSet\Services\PhoneSvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PhoneSvc\Parameters\ServiceDll,%SystemRoot%\System32\PhoneService.dll
ET715MSY,CurrentControlSet\Services\kdnic\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\kdnic\ImagePath,\SystemRoot\System32\drivers\kdnic.sys
ET715MSY,Classes\CLSID\{337448ee-2a70-43f7-99f9-40f2857950b9}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{337448ee-2a70-43f7-99f9-40f2857950b9}\InProcServer32\,C:\Windows\System32\chakra.dll
ET715MSY,Classes\CLSID\{F5175861-2688-11d0-9C5E-00AA00A45957}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F5175861-2688-11d0-9C5E-00AA00A45957}\InProcServer32\,C:\Windows\System32\webcheck.dll
ET715MSY,Classes\CLSID\{1E929228-A702-4239-8780-6DB6D1D83E6B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1E929228-A702-4239-8780-6DB6D1D83E6B}\InProcServer32\,C:\Windows\System32\Windows.Devices.Printers.dll
ET715MSY,Classes\CLSID\{3A582F0C-9A06-43C3-BB82-7CEEED538DF7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3A582F0C-9A06-43C3-BB82-7CEEED538DF7}\InProcServer32\,C:\Windows\System32\LocationFramework.dll
ET715MSY,Classes\CLSID\{F8D0708C-A86F-4CBA-A55A-F2081BD47721}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F8D0708C-A86F-4CBA-A55A-F2081BD47721}\InProcServer32\,C:\Windows\System32\LocationFramework.dll
ET715MSY,Classes\CLSID\{58bf5ff7-38ff-46db-b7f3-dddee3f087cc}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{58bf5ff7-38ff-46db-b7f3-dddee3f087cc}\InProcServer32\,C:\Program Files\Common Files\McAfee\CSP\2.9.175.0\McCSPClientAPI.dll
ET715MSY,Classes\CLSID\{7E34AB89-0684-3B86-8A0F-E638EB4E6252}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7E34AB89-0684-3B86-8A0F-E638EB4E6252}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{4EB31670-9FC6-11CF-AF6E-00AA00B67A42}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4EB31670-9FC6-11CF-AF6E-00AA00B67A42}\InProcServer32\,C:\Windows\System32\qdv.dll
ET715MSY,Classes\CLSID\{3631271D-DDD3-40f2-AC17-B13A3742BA62}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3631271D-DDD3-40f2-AC17-B13A3742BA62}\InProcServer32\,%SystemRoot%\System32\SmsDeviceAccessRevocation.dll
ET715MSY,Classes\CLSID\{84CCE1D2-97AD-4448-AF0F-A79164073A60}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{84CCE1D2-97AD-4448-AF0F-A79164073A60}\InProcServer32\,%SystemRoot%\System32\themecpl.dll
ET715MSY,Classes\CLSID\{7071ECAF-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071ECAF-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
ET715MSY,Classes\CLSID\{E1E0A883-AB68-4C6C-9C8C-808AF2BA4CBA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E1E0A883-AB68-4C6C-9C8C-808AF2BA4CBA}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,CurrentControlSet\Services\mssmbios\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\mssmbios\ImagePath,\SystemRoot\System32\drivers\mssmbios.sys
ET715MSY,Classes\CLSID\{E54CDFAF-2381-4cad-AB99-F38517127D5C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E54CDFAF-2381-4cad-AB99-F38517127D5C}\InProcServer32\,%SystemRoot%\System32\mfsrcsnk.dll
ET715MSY,Classes\CLSID\{777BA815-2498-4875-933A-3067DE883070}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{777BA815-2498-4875-933A-3067DE883070}\InProcServer32\,%SystemRoot%\system32\xwizards.dll
ET715MSY,CurrentControlSet\Services\WdiSystemHost\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WdiSystemHost\Parameters\ServiceDll,%SystemRoot%\system32\wdi.dll
ET715MSY,Classes\CLSID\{4662DAA6-D393-11D0-9A56-00C04FB68BF7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4662DAA6-D393-11D0-9A56-00C04FB68BF7}\InProcServer32\,C:\Windows\System32\itircl.dll
ET715MSY,CurrentControlSet\Services\BFE\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\BFE\Parameters\ServiceDll,%SystemRoot%\System32\bfe.dll
ET715MSY,Classes\CLSID\{9CC1CC97-48C6-43DB-8265-4BD9C8E192DD}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9CC1CC97-48C6-43DB-8265-4BD9C8E192DD}\InProcServer32\,%SystemRoot%\System32\AppointmentActivation.dll
ET715MSY,Classes\CLSID\{AED6483F-3304-11d2-86F1-006008B0E5D2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AED6483F-3304-11d2-86F1-006008B0E5D2}\InProcServer32\,C:\Windows\System32\termmgr.dll
ET715MSY,Classes\CLSID\{654DF05B-E619-4664-8427-3A5F6D58B890}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{654DF05B-E619-4664-8427-3A5F6D58B890}\InProcServer32\,%SystemRoot%\System32\MSWB7.dll
ET715MSY,Software\Microsoft\Windows\CurrentVersion\Run\,REG_SZ,OneDriveSetup,NT AUTHORITY\SYSTEM,HKEY_USERS\C__Users_Default_User_ntuser.dat\Software\Microsoft\Windows\CurrentVersion\Run\OneDriveSetup,C:\Windows\SysWOW64\OneDriveSetup.exe /thfirstsetup
ET715MSY,Classes\CLSID\{7f065fc8-efc7-4cab-82e0-694a14e910f2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7f065fc8-efc7-4cab-82e0-694a14e910f2}\InProcServer32\,C:\Windows\System32\Windows.UI.Immersive.dll
ET715MSY,Classes\CLSID\{A919EA73-490E-4D5C-9BA7-97CBC73119FE}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A919EA73-490E-4D5C-9BA7-97CBC73119FE}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Classes\CLSID\{0F92030A-CBFD-4AB8-A164-FF5985547FF6}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0F92030A-CBFD-4AB8-A164-FF5985547FF6}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
ET715MSY,Wow6432Node\Classes\CLSID\{98af66e4-aa41-4226-b80f-0b1a8f34eeb4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{98af66e4-aa41-4226-b80f-0b1a8f34eeb4}\InProcServer32\,C:\Windows\SysWOW64\dfshim.dll
ET715MSY,Wow6432Node\Classes\CLSID\{A404171B-F5E6-40F5-8E35-90C616052B28}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{A404171B-F5E6-40F5-8E35-90C616052B28}\InProcServer32\,C:\Program Files (x86)\Common Files\McAfee\Platform\PlatformServiceFWPS.dll
ET715MSY,Classes\CLSID\{863FA3AC-9D97-4560-9587-7FA58727608B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{863FA3AC-9D97-4560-9587-7FA58727608B}\InProcServer32\,%SystemRoot%\system32\filemgmt.dll
ET715MSY,Classes\CLSID\{06290BDB-48AA-11D2-8432-006008C3FBFC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{06290BDB-48AA-11D2-8432-006008C3FBFC}\InProcServer32\,C:\Windows\System32\scrobj.dll
ET715MSY,Classes\CLSID\{F9EFBEC2-4302-11D2-952A-00C04FA34F05}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F9EFBEC2-4302-11D2-952A-00C04FA34F05}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
ET715MSY,Wow6432Node\Classes\CLSID\{291EE2A7-BFA5-4e9e-A358-C93655556A6C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{291EE2A7-BFA5-4e9e-A358-C93655556A6C}\InProcServer32\,C:\Windows\SysWOW64\vidcap.ax
ET715MSY,Classes\CLSID\{36C29AB6-FF73-4f74-A2D1-C5C09B54E5C9}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{36C29AB6-FF73-4f74-A2D1-C5C09B54E5C9}\InProcServer32\,c:\PROGRA~1\COMMON~1\mcafee\HACKER~1\hwapi.dll
ET715MSY,Classes\CLSID\{40dd6e20-7c17-11ce-a804-00aa003ca9f6}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{40dd6e20-7c17-11ce-a804-00aa003ca9f6}\InProcServer32\,%SystemRoot%\system32\ntshrui.dll
ET715MSY,Classes\CLSID\{F22F5E05-585C-4def-8523-6555CFBC0CB3}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F22F5E05-585C-4def-8523-6555CFBC0CB3}\InProcServer32\,C:\Windows\System32\wmvdspa.dll
ET715MSY,Classes\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InProcServer32\,%ProgramFiles%\Windows Defender\MpOav.dll
ET715MSY,Classes\CLSID\{752438CB-E941-433F-BCB4-8B7D2329F0C8}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{752438CB-E941-433F-BCB4-8B7D2329F0C8}\InProcServer32\,%SystemRoot%\system32\firewallcontrolpanel.dll
ET715MSY,Classes\CLSID\{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}\InProcServer32\,C:\Windows\System32\FirewallAPI.dll
ET715MSY,Classes\CLSID\{51372af3-cae7-11cf-be81-00aa00a2fa25}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{51372af3-cae7-11cf-be81-00aa00a2fa25}\InProcServer32\,C:\Windows\System32\comsvcs.dll
ET715MSY,Classes\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Classes\CLSID\{CCDEDADE-AE23-47f3-A588-B09A05CA1A00}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CCDEDADE-AE23-47f3-A588-B09A05CA1A00}\InProcServer32\,%SystemRoot%\System32\diagcpl.dll
ET715MSY,Classes\CLSID\{4DF929E7-4C5E-4587-A598-7ED7B3D6E462}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4DF929E7-4C5E-4587-A598-7ED7B3D6E462}\InProcServer32\,%SystemRoot%\System32\UICOM.dll
ET715MSY,Classes\CLSID\{35A5E985-12E6-46ee-B385-E887F3940FB0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{35A5E985-12E6-46ee-B385-E887F3940FB0}\InProcServer32\,%SystemRoot%\System32\cscui.dll
ET715MSY,Wow6432Node\Classes\CLSID\{0AEA3667-1039-43ff-8D21-B1A162090671}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{0AEA3667-1039-43ff-8D21-B1A162090671}\InProcServer32\,C:\Windows\SysWOW64\AppIdPolicyEngineApi.dll
ET715MSY,Classes\CLSID\{4cadfae1-5512-456a-9d65-5b5e7e9ca9a3}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4cadfae1-5512-456a-9d65-5b5e7e9ca9a3}\InProcServer32\,C:\Windows\System32\portabledeviceclassextension.dll
ET715MSY,Classes\CLSID\{6B6F9D2D-6D49-4026-83A6-86DFC1C3C6F0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6B6F9D2D-6D49-4026-83A6-86DFC1C3C6F0}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,CurrentControlSet\Services\TermService\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\TermService\Parameters\ServiceDll,%SystemRoot%\System32\termsrv.dll
ET715MSY,Classes\CLSID\{C9A14CDA-C339-460B-9078-D4DEBCFABE91}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C9A14CDA-C339-460B-9078-D4DEBCFABE91}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{1c391f2b-801a-416c-9838-6be810293dfc}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1c391f2b-801a-416c-9838-6be810293dfc}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Wow6432Node\Classes\CLSID\{11F11442-3359-410C-875E-D21984507B62}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{11F11442-3359-410C-875E-D21984507B62}\InProcServer32\,C:\Windows\SysWOW64\usoapi.dll
ET715MSY,Classes\CLSID\{00020425-0000-0000-C000-000000000046}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{00020425-0000-0000-C000-000000000046}\InProcServer32\,C:\Windows\System32\oleaut32.dll
ET715MSY,Classes\CLSID\{1719364F-1009-4F3F-A6F9-975CA0568D68}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1719364F-1009-4F3F-A6F9-975CA0568D68}\InProcServer32\,%SystemRoot%\System32\MSWB7.dll
ET715MSY,CurrentControlSet\Services\UmRdpService\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\UmRdpService\Parameters\ServiceDll,%SystemRoot%\System32\umrdp.dll
